,[2. 2. 2. 1. 1. 1. 1. 1. 1. 1.],[2. 2. 2. 2. 1. 1. 1. 1. 1. 0.],[2. 2. 2. 2. 2. 1. 1. 1. 0. 0.],[2. 2. 2. 2. 2. 2. 1. 0. 0. 0.],[3. 2. 1. 1. 1. 1. 1. 1. 1. 1.],[3. 2. 2. 1. 1. 1. 1. 1. 1. 0.],[3. 2. 2. 2. 1. 1. 1. 1. 0. 0.],[3. 2. 2. 2. 2. 1. 1. 0. 0. 0.],[3. 2. 2. 2. 2. 2. 0. 0. 0. 0.],[3. 3. 1. 1. 1. 1. 1. 1. 1. 0.],[3. 3. 2. 1. 1. 1. 1. 1. 0. 0.],[3. 3. 2. 2. 1. 1. 1. 0. 0. 0.],[3. 3. 2. 2. 2. 1. 0. 0. 0. 0.],[3. 3. 3. 1. 1. 1. 1. 0. 0. 0.],[3. 3. 3. 2. 1. 1. 0. 0. 0. 0.],[3. 3. 3. 2. 2. 0. 0. 0. 0. 0.],[3. 3. 3. 3. 1. 0. 0. 0. 0. 0.],[4. 1. 1. 1. 1. 1. 1. 1. 1. 1.],[4. 2. 1. 1. 1. 1. 1. 1. 1. 0.],[4. 2. 2. 1. 1. 1. 1. 1. 0. 0.],[4. 2. 2. 2. 1. 1. 1. 0. 0. 0.],[4. 2. 2. 2. 2. 1. 0. 0. 0. 0.],[4. 3. 1. 1. 1. 1. 1. 1. 0. 0.],[4. 3. 2. 1. 1. 1. 1. 0. 0. 0.],[4. 3. 2. 2. 1. 1. 0. 0. 0. 0.],[4. 3. 2. 2. 2. 0. 0. 0. 0. 0.],[4. 3. 3. 1. 1. 1. 0. 0. 0. 0.],[4. 3. 3. 2. 1. 0. 0. 0. 0. 0.],[4. 3. 3. 3. 0. 0. 0. 0. 0. 0.],[4. 4. 1. 1. 1. 1. 1. 0. 0. 0.],[4. 4. 2. 1. 1. 1. 0. 0. 0. 0.],[4. 4. 2. 2. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 1. 1. 0. 0. 0. 0. 0.],[4. 4. 3. 2. 0. 0. 0. 0. 0. 0.],[4. 4. 4. 1. 0. 0. 0. 0. 0. 0.],[5. 1. 1. 1. 1. 1. 1. 1. 1. 0.],[5. 2. 1. 1. 1. 1. 1. 1. 0. 0.],[5. 2. 2. 1. 1. 1. 1. 0. 0. 0.],[5. 2. 2. 2. 1. 1. 0. 0. 0. 0.],[5. 2. 2. 2. 2. 0. 0. 0. 0. 0.],[5. 3. 1. 1. 1. 1. 1. 0. 0. 0.],[5. 3. 2. 1. 1. 1. 0. 0. 0. 0.],[5. 3. 2. 2. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 1. 1. 0. 0. 0. 0. 0.],[5. 3. 3. 2. 0. 0. 0. 0. 0. 0.],[5. 4. 1. 1. 1. 1. 0. 0. 0. 0.],[5. 4. 2. 1. 1. 0. 0. 0. 0. 0.],[5. 4. 2. 2. 0. 0. 0. 0. 0. 0.],[5. 4. 3. 1. 0. 0. 0. 0. 0. 0.],[5. 4. 4. 0. 0. 0. 0. 0. 0. 0.],[5. 5. 1. 1. 1. 0. 0. 0. 0. 0.],[5. 5. 2. 1. 0. 0. 0. 0. 0. 0.],[5. 5. 3. 0. 0. 0. 0. 0. 0. 0.],[6. 1. 1. 1. 1. 1. 1. 1. 0. 0.],[6. 2. 1. 1. 1. 1. 1. 0. 0. 0.],[6. 2. 2. 1. 1. 1. 0. 0. 0. 0.],[6. 2. 2. 2. 1. 0. 0. 0. 0. 0.],[6. 3. 1. 1. 1. 1. 0. 0. 0. 0.],[6. 3. 2. 1. 1. 0. 0. 0. 0. 0.],[6. 3. 2. 2. 0. 0. 0. 0. 0. 0.],[6. 3. 3. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 1. 1. 1. 0. 0. 0. 0. 0.],[6. 4. 2. 1. 0. 0. 0. 0. 0. 0.],[6. 4. 3. 0. 0. 0. 0. 0. 0. 0.],[6. 5. 1. 1. 0. 0. 0. 0. 0. 0.],[6. 5. 2. 0. 0. 0. 0. 0. 0. 0.],[6. 6. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 1. 1. 1. 1. 1. 1. 0. 0. 0.],[7. 2. 1. 1. 1. 1. 0. 0. 0. 0.],[7. 2. 2. 1. 1. 0. 0. 0. 0. 0.],[7. 2. 2. 2. 0. 0. 0. 0. 0. 0.],[7. 3. 1. 1. 1. 0. 0. 0. 0. 0.],[7. 3. 2. 1. 0. 0. 0. 0. 0. 0.],[7. 3. 3. 0. 0. 0. 0. 0. 0. 0.],[7. 4. 1. 1. 0. 0. 0. 0. 0. 0.],[7. 4. 2. 0. 0. 0. 0. 0. 0. 0.],[7. 5. 1. 0. 0. 0. 0. 0. 0. 0.],[7. 6. 0. 0. 0. 0. 0. 0. 0. 0.],[8. 1. 1. 1. 1. 1. 0. 0. 0. 0.],[8. 2. 1. 1. 1. 0. 0. 0. 0. 0.],[8. 2. 2. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 1. 1. 0. 0. 0. 0. 0. 0.],[8. 3. 2. 0. 0. 0. 0. 0. 0. 0.],[8. 4. 1. 0. 0. 0. 0. 0. 0. 0.],[8. 5. 0. 0. 0. 0. 0. 0. 0. 0.],[9. 1. 1. 1. 1. 0. 0. 0. 0. 0.],[9. 2. 1. 1. 0. 0. 0. 0. 0. 0.],[9. 2. 2. 0. 0. 0. 0. 0. 0. 0.],[9. 3. 1. 0. 0. 0. 0. 0. 0. 0.],[9. 4. 0. 0. 0. 0. 0. 0. 0. 0.],[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.],[10.  2.  1.  0.  0.  0.  0.  0.  0.  0.],[10.  3.  0.  0.  0.  0.  0.  0.  0.  0.],[11.  1.  1.  0.  0.  0.  0.  0.  0.  0.],[11.  2.  0.  0.  0.  0.  0.  0.  0.  0.],[12.  1.  0.  0.  0.  0.  0.  0.  0.  0.],[13.  0.  0.  0.  0.  0.  0.  0.  0.  0.]
[7. 6. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-0.8666666666666667,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8666666666666667,-1.0,-1.0,-0.8666666666666667,-0.8666666666666667,-0.4,-1.0,-0.8666666666666667,-0.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-0.9,-1.0,-0.9,-0.5,-0.9,-0.5,-0.6,-1.0,-1.0,-1.0,-0.9333333333333333,-1.0,-0.9333333333333333,-0.6222222222222222,-0.9333333333333333,-0.6222222222222222,-0.6222222222222222,0.0,-1.0,-1.0,-0.9333333333333333,-0.9333333333333333,-0.6444444444444445,-0.6444444444444445,-0.0,-1.0,-0.9333333333333333,-0.6444444444444445,-0.6444444444444445,-0.0,-0.9333333333333333,-0.6444444444444445,-0.0,-0.6444444444444445,-0.0,-0.0,0.8
[8. 1. 1. 1. 1. 1. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.996031746031746,-0.9761904761904762,-1.0,-1.0,-0.9785714285714285,-0.9087301587301587,-0.930952380952381,-0.780952380952381,-0.5753968253968254,-0.31746031746031744,-1.0,-1.0,-1.0,-0.9785714285714285,-0.9087301587301587,-1.0,-0.930952380952381,-0.780952380952381,-0.5753968253968254,-0.5785714285714286,-0.31746031746031744,0.23809523809523808,-0.8277777777777777,-0.5785714285714286,-0.31746031746031744,0.0,0.23809523809523808,0.5595238095238095,-1.0,-1.0,-0.930952380952381,-0.780952380952381,-0.5753968253968254,-0.8277777777777777,-0.5785714285714286,-0.31746031746031744,0.0,0.23809523809523808,-0.28888888888888886,0.0,0.23809523809523808,0.5595238095238095,0.9166666666666666,0.3611111111111111,0.5595238095238095,0.9166666666666666,-1.0,-0.8277777777777777,-0.5785714285714286,-0.31746031746031744,-0.28888888888888886,0.0,0.23809523809523808,0.5595238095238095,0.3611111111111111,0.5595238095238095,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,-0.6333333333333333,-0.28888888888888886,0.0,0.23809523809523808,0.3611111111111111,0.5595238095238095,0.9166666666666666,0.8333333333333334,0.9166666666666666,1.0,1.0,0.0,0.3055555555555556,0.5317460317460317,0.8333333333333334,0.9166666666666666,1.0,1.0,0.6222222222222222,0.7777777777777778,0.8888888888888888,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
[8. 2. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-0.9988095238095238,-1.0,-1.0,-1.0,-0.9916666666666667,-0.9753968253968254,-1.0,-1.0,-0.9714285714285714,-0.9246031746031746,-0.9285714285714286,-0.8476190476190476,-0.7261904761904762,-0.5912698412698413,-1.0,-1.0,-1.0,-0.9714285714285714,-0.9158730158730158,-1.0,-0.9285714285714286,-0.8317460317460318,-0.6904761904761905,-0.7202380952380952,-0.5436507936507936,-0.14285714285714285,-0.8511904761904762,-0.6944444444444444,-0.49603174603174605,-0.3242063492063492,-0.07380952380952381,0.19047619047619047,-1.0,-1.0,-0.9285714285714286,-0.8158730158730159,-0.6547619047619048,-0.8511904761904762,-0.6944444444444444,-0.49603174603174605,-0.3242063492063492,-0.07380952380952381,-0.5063492063492063,-0.2623015873015873,-0.004761904761904762,0.19047619047619047,0.6833333333333333,0.0,0.2654761904761905,0.6833333333333333,-1.0,-0.8511904761904762,-0.6686507936507936,-0.44841269841269843,-0.5063492063492063,-0.2623015873015873,-0.004761904761904762,0.19047619047619047,0.0,0.2654761904761905,0.6833333333333333,0.5214285714285715,0.7333333333333333,0.8916666666666667,-0.725,-0.46746031746031746,-0.2003968253968254,0.06428571428571428,0.0,0.2654761904761905,0.6833333333333333,0.5214285714285715,0.7333333333333333,0.8916666666666667,1.0,-0.3055555555555556,0.0,0.28809523809523807,0.4853174603174603,0.7208333333333333,0.8916666666666667,1.0,0.21666666666666667,0.4853174603174603,0.7166666666666667,0.8513888888888889,1.0,0.7416666666666667,0.8916666666666667,1.0,1.0,1.0,1.0,1.0
[8. 2. 2. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9940476190476191,-1.0,-1.0,-1.0,-0.9773809523809524,-0.9571428571428572,-0.9452380952380952,-0.9023809523809524,-0.871031746031746,-0.7896825396825397,-1.0,-1.0,-1.0,-0.9773809523809524,-0.9507936507936507,-1.0,-0.9452380952380952,-0.8873015873015873,-0.8273809523809523,-0.8154761904761905,-0.7357142857142858,-0.5238095238095238,-0.8928571428571429,-0.7892857142857143,-0.675,-0.5797619047619048,-0.4119047619047619,-0.20595238095238094,-1.0,-1.0,-0.9452380952380952,-0.8722222222222222,-0.7777777777777778,-0.8928571428571429,-0.7892857142857143,-0.675,-0.5797619047619048,-0.4119047619047619,-0.6619047619047619,-0.4996031746031746,-0.2873015873015873,-0.20595238095238094,0.2833333333333333,-0.30952380952380953,-0.06865079365079366,0.2833333333333333,-1.0,-0.8928571428571429,-0.763095238095238,-0.6075396825396825,-0.6619047619047619,-0.4996031746031746,-0.2873015873015873,-0.20595238095238094,-0.30952380952380953,-0.06865079365079366,0.2833333333333333,0.1373015873015873,0.4444444444444444,0.5972222222222222,-0.8154761904761905,-0.6222222222222222,-0.4119047619047619,-0.15,-0.30952380952380953,-0.06865079365079366,0.2833333333333333,0.1373015873015873,0.4444444444444444,0.5972222222222222,0.9333333333333333,-0.5317460317460317,-0.28809523809523807,0.0,0.06865079365079366,0.4027777777777778,0.5694444444444444,0.9333333333333333,-0.13333333333333333,0.14365079365079364,0.48333333333333334,0.4861111111111111,0.9,0.35595238095238096,0.6527777777777778,0.9,0.7833333333333333,0.9666666666666667,1.0,1.0
[8. 3. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9404761904761905,-1.0,-1.0,-1.0,-0.9333333333333333,-1.0,-0.9376984126984127,-0.7579365079365079,-0.753968253968254,-1.0,-1.0,-1.0,-1.0,-0.915079365079365,-1.0,-1.0,-0.9119047619047619,-0.7222222222222222,-0.9226190476190477,-0.7138888888888889,-0.35595238095238096,-1.0,-0.888095238095238,-0.6738095238095239,-0.675,-0.33690476190476193,-0.28095238095238095,-1.0,-1.0,-1.0,-0.8861111111111111,-0.6706349206349206,-1.0,-0.888095238095238,-0.651984126984127,-0.6464285714285715,-0.28095238095238095,-0.861904761904762,-0.6015873015873016,-0.2619047619047619,-0.2123015873015873,0.2833333333333333,-0.5214285714285715,-0.1373015873015873,0.3638888888888889,-1.0,-1.0,-0.8535714285714285,-0.5900793650793651,-0.861904761904762,-0.573015873015873,-0.20595238095238094,-0.14365079365079364,-0.5214285714285715,-0.1373015873015873,0.3638888888888889,0.0,0.4,0.5611111111111111,-1.0,-0.8174603174603174,-0.4996031746031746,-0.13095238095238096,-0.4853174603174603,-0.06865079365079366,0.4444444444444444,0.0,0.4,0.5611111111111111,0.9333333333333333,-0.8333333333333334,-0.4853174603174603,-0.06865079365079366,0.0,0.44166666666666665,0.5305555555555556,0.9333333333333333,-0.43333333333333335,-0.0,0.4,0.5305555555555556,0.9,0.15,0.5611111111111111,0.9333333333333333,0.7277777777777777,0.9333333333333333,1.0,1.0
[8. 3. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9833333333333333,-1.0,-0.9777777777777777,-0.9361111111111111,-0.9277777777777778,-1.0,-1.0,-1.0,-1.0,-0.9777777777777777,-1.0,-1.0,-0.9666666666666667,-0.8916666666666667,-0.9666666666666667,-0.8888888888888888,-0.7583333333333333,-1.0,-0.95,-0.8416666666666667,-0.85,-0.6805555555555556,-0.6333333333333333,-1.0,-1.0,-1.0,-0.9555555555555556,-0.8388888888888889,-1.0,-0.95,-0.8375,-0.8416666666666667,-0.6527777777777778,-0.9333333333333333,-0.7916666666666666,-0.5611111111111111,-0.5972222222222222,-0.24166666666666667,-0.7416666666666667,-0.48055555555555557,-0.16111111111111112,-1.0,-1.0,-0.9333333333333333,-0.7777777777777778,-0.9333333333333333,-0.7833333333333333,-0.5305555555555556,-0.5611111111111111,-0.7416666666666667,-0.48055555555555557,-0.16111111111111112,-0.4,0.0,0.08055555555555556,-1.0,-0.9111111111111111,-0.7166666666666667,-0.39166666666666666,-0.7291666666666666,-0.44166666666666665,-0.08055555555555556,-0.4,0.0,0.08055555555555556,0.6444444444444445,-0.9166666666666666,-0.7208333333333333,-0.4027777777777778,-0.44166666666666665,0.0,-0.0,0.6222222222222222,-0.6833333333333333,-0.3638888888888889,0.08055555555555556,-0.0,0.5222222222222223,-0.2833333333333333,0.16111111111111112,0.6222222222222222,0.24166666666666667,0.7444444444444445,0.7666666666666667,1.0
[8. 4. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8611111111111112,-0.8444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8888888888888888,-1.0,-0.8763888888888889,-0.5083333333333333,-1.0,-1.0,-0.9083333333333333,-0.9,-0.5833333333333334,-0.625,-1.0,-1.0,-1.0,-1.0,-0.8888888888888888,-1.0,-1.0,-0.8763888888888889,-0.8638888888888889,-0.5333333333333333,-1.0,-0.9,-0.6083333333333333,-0.5694444444444444,-0.08055555555555556,-0.8916666666666667,-0.5972222222222222,-0.08055555555555556,-1.0,-1.0,-1.0,-0.8763888888888889,-1.0,-0.8638888888888889,-0.5333333333333333,-0.4861111111111111,-0.8916666666666667,-0.5694444444444444,0.0,-0.5611111111111111,-0.08055555555555556,0.0,-1.0,-1.0,-0.8638888888888889,-0.5333333333333333,-0.8513888888888889,-0.4861111111111111,0.08055555555555556,-0.5305555555555556,0.0,0.0,0.6444444444444445,-1.0,-0.8916666666666667,-0.5694444444444444,-0.5305555555555556,0.0,0.0,0.6222222222222222,-0.8833333333333333,-0.5611111111111111,-0.08055555555555556,-0.0,0.6222222222222222,-0.525,-0.0,0.6444444444444445,0.08055555555555556,0.6444444444444445,0.7444444444444445,1.0
[8. 5. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-0.8666666666666667,-0.8666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0,-0.9,-0.9,-0.5,-1.0,-0.9333333333333333,-0.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-0.9,-1.0,-0.9,-0.5222222222222223,-0.9333333333333333,-0.6222222222222222,-0.6444444444444445,-1.0,-1.0,-1.0,-0.9,-1.0,-0.9,-0.5222222222222223,-0.9,-0.5222222222222223,-0.6222222222222222,0.0,-1.0,-1.0,-0.9333333333333333,-0.9333333333333333,-0.6222222222222222,-0.6222222222222222,0.0,-1.0,-0.9333333333333333,-0.6444444444444445,-0.6444444444444445,-0.0,-0.9333333333333333,-0.6444444444444445,-0.0,-0.6444444444444445,-0.0,-0.0,0.8
[9. 1. 1. 1. 1. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9952380952380953,-1.0,-1.0,-1.0,-0.9793650793650793,-1.0,-0.9444444444444444,-0.7976190476190477,-0.6547619047619048,-1.0,-1.0,-1.0,-1.0,-0.9793650793650793,-1.0,-1.0,-0.9444444444444444,-0.7976190476190477,-0.8809523809523809,-0.6547619047619048,-0.14285714285714285,-1.0,-0.8809523809523809,-0.6547619047619048,-0.4642857142857143,-0.14285714285714285,0.13333333333333333,-1.0,-1.0,-1.0,-0.9444444444444444,-0.7976190476190477,-1.0,-0.8809523809523809,-0.6547619047619048,-0.4642857142857143,-0.14285714285714285,-0.7777777777777778,-0.4642857142857143,-0.14285714285714285,0.13333333333333333,0.6833333333333333,-0.21666666666666667,0.13333333333333333,0.6833333333333333,-1.0,-1.0,-0.8809523809523809,-0.6547619047619048,-0.7777777777777778,-0.4642857142857143,-0.14285714285714285,0.13333333333333333,-0.21666666666666667,0.13333333333333333,0.6833333333333333,0.43333333333333335,0.6833333333333333,0.8833333333333333,-1.0,-0.7777777777777778,-0.4642857142857143,-0.14285714285714285,-0.21666666666666667,0.13333333333333333,0.6833333333333333,0.43333333333333335,0.6833333333333333,0.8833333333333333,1.0,-0.6222222222222222,-0.21666666666666667,0.13333333333333333,0.43333333333333335,0.6833333333333333,0.8833333333333333,1.0,0.0,0.3888888888888889,0.6666666666666666,0.8833333333333333,1.0,0.6333333333333333,0.8388888888888889,1.0,1.0,1.0,1.0,1.0
[9. 2. 1. 1. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9880952380952381,-1.0,-0.9634920634920635,-0.9087301587301587,-0.8412698412698413,-1.0,-1.0,-1.0,-1.0,-0.9880952380952381,-1.0,-1.0,-0.9634920634920635,-0.8928571428571429,-0.9226190476190477,-0.8194444444444444,-0.5238095238095238,-1.0,-0.9226190476190477,-0.7976190476190477,-0.7035714285714286,-0.46785714285714286,-0.28095238095238095,-1.0,-1.0,-1.0,-0.9634920634920635,-0.876984126984127,-1.0,-0.9226190476190477,-0.7976190476190477,-0.7035714285714286,-0.46785714285714286,-0.861904761904762,-0.675,-0.4119047619047619,-0.28095238095238095,0.2833333333333333,-0.5214285714285715,-0.2123015873015873,0.2833333333333333,-1.0,-1.0,-0.9226190476190477,-0.7757936507936508,-0.861904761904762,-0.675,-0.4119047619047619,-0.28095238095238095,-0.5214285714285715,-0.2123015873015873,0.2833333333333333,0.0,0.3638888888888889,0.5611111111111111,-1.0,-0.861904761904762,-0.6464285714285715,-0.35595238095238096,-0.5214285714285715,-0.2123015873015873,0.2833333333333333,0.0,0.3638888888888889,0.5611111111111111,0.9333333333333333,-0.7777777777777778,-0.4853174603174603,-0.14365079365079364,0.0,0.3638888888888889,0.5611111111111111,0.9333333333333333,-0.3888888888888889,0.0,0.4027777777777778,0.5305555555555556,0.9333333333333333,0.15,0.5305555555555556,0.9,0.7277777777777777,0.9333333333333333,1.0,1.0
[9. 2. 2. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9888888888888889,-1.0,-0.9444444444444444,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9888888888888889,-1.0,-0.9666666666666667,-0.9361111111111111,-0.8333333333333334,-1.0,-0.9666666666666667,-0.9277777777777778,-0.8583333333333333,-0.7833333333333333,-0.6333333333333333,-1.0,-1.0,-1.0,-0.9888888888888889,-1.0,-1.0,-0.9666666666666667,-0.9277777777777778,-0.8583333333333333,-0.7833333333333333,-0.9333333333333333,-0.8416666666666667,-0.7277777777777777,-0.6333333333333333,-0.24166666666666667,-0.7416666666666667,-0.5611111111111111,-0.24166666666666667,-1.0,-1.0,-0.9666666666666667,-0.9194444444444444,-0.9333333333333333,-0.8416666666666667,-0.7277777777777777,-0.6333333333333333,-0.7416666666666667,-0.5611111111111111,-0.24166666666666667,-0.4,-0.08055555555555556,0.08055555555555556,-1.0,-0.9333333333333333,-0.825,-0.6666666666666666,-0.7416666666666667,-0.5611111111111111,-0.24166666666666667,-0.4,-0.08055555555555556,0.08055555555555556,0.6444444444444445,-0.8888888888888888,-0.7166666666666667,-0.48333333333333334,-0.4,-0.08055555555555556,0.08055555555555556,0.6444444444444445,-0.6666666666666666,-0.4027777777777778,0.0,-0.0,0.6222222222222222,-0.2833333333333333,0.08055555555555556,0.5222222222222223,0.24166666666666667,0.7222222222222222,0.7666666666666667,1.0
[9. 3. 1. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9444444444444444,-0.9722222222222222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9166666666666666,-1.0,-0.9402777777777778,-0.7583333333333333,-1.0,-1.0,-0.9083333333333333,-0.9361111111111111,-0.7083333333333334,-0.7083333333333334,-1.0,-1.0,-1.0,-1.0,-0.8888888888888888,-1.0,-1.0,-0.9083333333333333,-0.9361111111111111,-0.6833333333333333,-1.0,-0.9,-0.6333333333333333,-0.6805555555555556,-0.24166666666666667,-0.8916666666666667,-0.5972222222222222,-0.16111111111111112,-1.0,-1.0,-1.0,-0.8763888888888889,-1.0,-0.9,-0.6083333333333333,-0.6527777777777778,-0.8916666666666667,-0.5972222222222222,-0.16111111111111112,-0.5611111111111111,-0.08055555555555556,0.0,-1.0,-1.0,-0.8638888888888889,-0.5333333333333333,-0.8916666666666667,-0.5694444444444444,-0.08055555555555556,-0.5611111111111111,-0.08055555555555556,0.0,0.6444444444444445,-1.0,-0.8513888888888889,-0.4861111111111111,-0.5305555555555556,0.0,0.0,0.6444444444444445,-0.8833333333333333,-0.5305555555555556,0.0,0.0,0.6222222222222222,-0.525,-0.0,0.6222222222222222,0.08055555555555556,0.6444444444444445,0.7444444444444445,1.0
[9. 4. 0. 0. 0. 0. 0. 0. 0. 0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0,-1.0,-1.0,-0.9333333333333333,-0.9666666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-1.0,-1.0,-0.9333333333333333,-0.9333333333333333,-0.7222222222222222,-1.0,-0.9333333333333333,-0.6444444444444445,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9,-0.9,-1.0,-0.9333333333333333,-0.6222222222222222,-0.9333333333333333,-0.6444444444444445,-0.6444444444444445,-1.0,-1.0,-1.0,-0.9,-1.0,-0.9,-0.5222222222222223,-0.9333333333333333,-0.6222222222222222,-0.6444444444444445,0.0,-1.0,-1.0,-0.9,-0.9,-0.5222222222222223,-0.6222222222222222,0.0,-1.0,-0.9333333333333333,-0.6222222222222222,-0.6222222222222222,0.0,-0.9333333333333333,-0.6444444444444445,-0.0,-0.6444444444444445,-0.0,-0.0,0.8
[10.  1.  1.  1.  0.  0.  0.  0.  0.  0.],-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9404761904761905,-0.8928571428571429,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.9404761904761905,-1.0,-0.8928571428571429,-0.5238095238095238,-1.0,-1.0,-0.8928571428571429,-0.8273809523809523,-0.5238095238095238,-0.35595238095238096,-1.0,-1.0,-1.0,-1.0,-0.9404761904761905,-1.0,-1.0,-0.8928571428571429,-0.8273809523809523,-0.5238095238095238,-1.0,-0.8273809523809523,-0.5238095238095238,-0.35595238095238096,0.2833333333333333,-0.7416666666666667,-0.35595238095238096,0.2833333333333333,-1.0,-1.0,-1.0,-0.8928571428571429,-1.0,-0.8273809523809523,-0.5238095238095238,-0.35595238095238096,-0.7416666666666667,-0.35595238095238096,0.2833333333333333,-0.15,0.2833333333333333,0.525,-1.0,-1.0,-0.8273809523809523,-0.5238095238095238,-0.7416666666666667,-0.35595238095238096,0.2833333333333333,-0.15,0.2833333333333333,0.525,0.9333333333333333,-1.0,-0.7416666666666667,-0.35595238095238096,-0.15,0.2833333333333333,0.525,0.9333333333333333,-0.6333333333333333,-0.15,0.2833333333333333,0.525,0.9333333333333333,0.0,0.49166666666666664,0.9333333333333333,0.6666666666666666,0.9,1.0,1.0
